timestamp, name, pci.bus_id, driver_version, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2021/04/30 16:11:53.398, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 16:16:53.398, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 69 %, 38 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 16:16:53.399, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 16:21:53.401, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 16:21:53.401, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 16:26:53.403, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 17 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 16:26:53.404, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 16:31:53.405, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 0 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 16:31:53.406, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 16:36:53.407, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 16:36:53.408, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 16:41:53.409, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 19 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 16:41:53.410, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 16:46:53.411, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 27 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 16:46:53.412, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 16:51:53.413, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 16:51:53.414, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 16:56:53.415, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 27 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 16:56:53.416, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 17:01:53.417, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 59, 28 %, 8 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 17:01:53.418, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 17:06:53.419, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 17:06:53.420, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 17:11:53.421, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 17:11:53.421, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 17:16:53.423, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 19 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 17:16:53.424, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 17:21:53.424, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 26 %, 7 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 17:21:53.425, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 17:26:53.427, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 17:26:53.428, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 17:31:53.429, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 17:31:53.429, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 17:36:53.430, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 61, 43 %, 16 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 17:36:53.431, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 17:41:53.432, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 17:41:53.433, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 17:46:53.434, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 21 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 17:46:53.435, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 17:51:53.436, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 20 %, 0 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 17:51:53.437, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 17:56:53.438, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 60, 29 %, 7 %, 48601 MiB, 32748 MiB, 15853 MiB
2021/04/30 17:56:53.439, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 46, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/04/30 18:01:53.440, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 63, 29 %, 7 %, 48601 MiB, 31416 MiB, 17185 MiB
2021/04/30 18:01:53.441, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 78, 72 %, 46 %, 48576 MiB, 33296 MiB, 15280 MiB
2021/04/30 18:06:53.442, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 62, 26 %, 9 %, 48601 MiB, 29756 MiB, 18845 MiB
2021/04/30 18:06:53.443, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 86, 99 %, 78 %, 48576 MiB, 3480 MiB, 45096 MiB
2021/04/30 18:11:53.444, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 63, 29 %, 6 %, 48601 MiB, 28192 MiB, 20409 MiB
2021/04/30 18:11:53.445, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 82, 72 %, 55 %, 48576 MiB, 38694 MiB, 9882 MiB
2021/04/30 18:16:53.446, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 68, 63 %, 44 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 18:16:53.448, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 86, 80 %, 56 %, 48576 MiB, 7486 MiB, 41090 MiB
2021/04/30 18:21:53.450, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 51 %, 32 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 18:21:53.450, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 79, 75 %, 48 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 18:26:53.451, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 54 %, 35 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 18:26:53.452, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 50 %, 19 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 18:31:53.453, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 68, 44 %, 19 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 18:31:53.454, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 83, 29 %, 5 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 18:36:53.455, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 68, 26 %, 11 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 18:36:53.456, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 54 %, 28 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 18:41:53.457, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 56 %, 42 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 18:41:53.458, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 82, 63 %, 37 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 18:46:53.459, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 29 %, 13 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 18:46:53.460, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 74 %, 42 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 18:51:53.461, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 66, 0 %, 0 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 18:51:53.462, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 67 %, 50 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 18:56:53.463, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 32 %, 13 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 18:56:53.463, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 82, 45 %, 16 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 19:01:53.465, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 68, 29 %, 14 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 19:01:53.466, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 68 %, 38 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 19:06:53.467, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 50 %, 32 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 19:06:53.467, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 82, 29 %, 5 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 19:11:53.469, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 70, 45 %, 20 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 19:11:53.470, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 82, 33 %, 8 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 19:16:53.471, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 68, 57 %, 38 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 19:16:53.472, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 75 %, 48 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 19:21:53.473, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 67, 32 %, 14 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 19:21:53.473, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 83 %, 53 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 19:26:53.474, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 27 %, 12 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 19:26:53.475, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 82, 66 %, 46 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 19:31:53.477, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 43 %, 26 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 19:31:53.477, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 82, 31 %, 7 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 19:36:53.479, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 68, 37 %, 22 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 19:36:53.480, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 80, 37 %, 15 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 19:41:53.481, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 52 %, 25 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 19:41:53.482, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 30 %, 11 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 19:46:53.483, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 30 %, 12 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 19:46:53.483, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 82, 49 %, 23 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 19:51:53.485, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 70, 67 %, 47 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 19:51:53.485, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 30 %, 6 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 19:56:53.486, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 67, 27 %, 9 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 19:56:53.487, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 71 %, 40 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 20:01:53.487, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 68, 61 %, 46 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 20:01:53.488, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 72 %, 41 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 20:06:53.489, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 33 %, 16 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 20:06:53.490, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 76 %, 46 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 20:11:53.491, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 70, 63 %, 43 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 20:11:53.492, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 75 %, 46 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 20:16:53.493, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 68, 22 %, 6 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 20:16:53.494, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 41 %, 13 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 20:21:53.495, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 63 %, 44 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 20:21:53.496, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 62 %, 34 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 20:26:53.497, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 38 %, 16 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 20:26:53.497, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 75 %, 46 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 20:31:53.499, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 46 %, 30 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 20:31:53.499, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 74 %, 40 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 20:36:53.500, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 67, 0 %, 0 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 20:36:53.501, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 80 %, 49 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 20:41:53.502, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 24 %, 10 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 20:41:53.503, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 80, 61 %, 39 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 20:46:53.504, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 57 %, 36 %, 48601 MiB, 26722 MiB, 21879 MiB
2021/04/30 20:46:53.504, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 82, 42 %, 13 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 20:51:53.505, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 65, 42 %, 16 %, 48601 MiB, 26714 MiB, 21887 MiB
2021/04/30 20:51:53.506, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 80, 42 %, 23 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 20:56:53.507, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 53 %, 29 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 20:56:53.508, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 25 %, 8 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 21:01:53.509, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 70, 49 %, 33 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 21:01:53.510, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 82, 55 %, 29 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 21:06:53.511, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 26 %, 11 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 21:06:53.512, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 41 %, 15 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 21:11:53.513, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 70, 54 %, 28 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 21:11:53.514, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 59 %, 33 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 21:16:53.516, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 56 %, 33 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 21:16:53.517, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 83, 32 %, 9 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 21:21:53.519, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 70, 66 %, 46 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 21:21:53.520, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 86 %, 56 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 21:26:53.521, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 71, 60 %, 36 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 21:26:53.522, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 82, 33 %, 10 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 21:31:53.523, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 70, 33 %, 17 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 21:31:53.524, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 64 %, 40 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 21:36:53.526, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 68, 28 %, 11 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 21:36:53.526, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 82, 31 %, 7 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 21:41:53.528, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 68, 16 %, 4 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 21:41:53.528, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 62 %, 34 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 21:46:53.531, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 68, 53 %, 39 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 21:46:53.531, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 80, 31 %, 7 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 21:51:53.532, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 46 %, 30 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 21:51:53.533, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 82, 30 %, 9 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 21:56:53.534, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 55 %, 31 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 21:56:53.535, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 82, 31 %, 7 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 22:01:53.537, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 48 %, 29 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 22:01:53.538, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 78, 0 %, 0 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 22:06:53.539, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 25 %, 10 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 22:06:53.540, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 42 %, 14 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 22:11:53.540, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 68, 45 %, 29 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 22:11:53.541, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 55 %, 29 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 22:16:53.543, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 47 %, 33 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 22:16:53.543, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 57 %, 32 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 22:21:53.544, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 70, 55 %, 29 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 22:21:53.545, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 83, 68 %, 46 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 22:26:53.546, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 71, 39 %, 15 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 22:26:53.547, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 83, 51 %, 24 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 22:31:53.548, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 70, 51 %, 30 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 22:31:53.549, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P2, 81, 58 %, 34 %, 48576 MiB, 3676 MiB, 44900 MiB
2021/04/30 22:36:53.550, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 34 %, 16 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 22:36:53.551, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 68, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 22:41:53.552, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 70, 46 %, 31 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 22:41:53.553, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 53, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 22:46:53.554, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 68, 0 %, 0 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 22:46:53.555, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 50, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 22:51:53.556, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 68, 21 %, 7 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 22:51:53.557, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 49, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 22:56:53.558, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 68, 41 %, 23 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 22:56:53.559, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 49, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 23:01:53.560, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 71 %, 50 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 23:01:53.561, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 49, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 23:06:53.562, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 45 %, 30 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 23:06:53.563, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 49, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 23:11:53.565, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 54 %, 36 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 23:11:53.565, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 49, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
